crop,state,year,month,season,modal_price,min_price,max_price
Bajra,Jharkhand,2021,9,Kharif,1950,1800,2200
Bajra,Jharkhand,2021,10,Kharif,1800,1650,2050
Bajra,Jharkhand,2022,8,Kharif,2100,1850,2450
Bajra,Jharkhand,2022,9,Kharif,2050,1750,2350
Bajra,Jharkhand,2022,10,Kharif,1950,1700,2250
Bajra,Jharkhand,2023,8,Kharif,2200,1950,2500
Bajra,Jharkhand,2023,9,Kharif,2150,1850,2500
Bajra,Jharkhand,2023,10,Kharif,2100,1800,2400
Bajra,Karnataka,2020,8,Kharif,1850,1650,2200
Bajra,Karnataka,2020,9,Kharif,1900,1700,2250
Bajra,Karnataka,2020,10,Kharif,1850,1650,2150
Bajra,Karnataka,2021,8,Kharif,2150,1850,2550
Bajra,Karnataka,2021,9,Kharif,2200,2050,2700
Bajra,Karnataka,2021,10,Kharif,2150,1900,2600
Bajra,Karnataka,2022,8,Kharif,2200,1900,2550
Bajra,Karnataka,2022,9,Kharif,2200,1900,2600
Bajra,Karnataka,2022,10,Kharif,2100,1900,2500
Bajra,Karnataka,2023,8,Kharif,2150,1850,2450
Bajra,Karnataka,2023,9,Kharif,2150,1850,2400
Bajra,Karnataka,2023,10,Kharif,2200,1900,2550
Bajra,Kerala,2020,8,Kharif,2250,2050,2500
Bajra,Kerala,2020,9,Kharif,2050,1800,2300
Bajra,Kerala,2020,10,Kharif,2000,1750,2300
Bajra,Kerala,2021,8,Kharif,2250,2000,2700
Bajra,Kerala,2021,9,Kharif,2400,2150,2700
Bajra,Kerala,2021,10,Kharif,2300,2000,2750
Bajra,Kerala,2022,8,Kharif,2200,2000,2650
Bajra,Kerala,2022,9,Kharif,2600,2300,2900
Bajra,Kerala,2022,10,Kharif,2400,2100,2900
Bajra,Kerala,2023,8,Kharif,2500,2150,2900
Bajra,Kerala,2023,9,Kharif,2550,2200,2950
Bajra,Kerala,2023,10,Kharif,2600,2250,3000
Bajra,Madhya Pradesh,2020,8,Kharif,1850,1600,2100
Bajra,Madhya Pradesh,2020,9,Kharif,2000,1750,2300
Bajra,Madhya Pradesh,2020,10,Kharif,1800,1600,2150
Bajra,Madhya Pradesh,2021,8,Kharif,1950,1750,2200
Bajra,Madhya Pradesh,2021,9,Kharif,2100,1900,2500
Bajra,Madhya Pradesh,2021,10,Kharif,2100,1800,2350
Bajra,Madhya Pradesh,2022,8,Kharif,2150,2000,2400
Bajra,Madhya Pradesh,2022,9,Kharif,2000,1700,2400
Bajra,Madhya Pradesh,2022,10,Kharif,2000,1800,2300
Bajra,Madhya Pradesh,2023,8,Kharif,2150,1950,2400
Bajra,Madhya Pradesh,2023,9,Kharif,2150,1850,2550
Bajra,Madhya Pradesh,2023,10,Kharif,2350,2150,2650
Bajra,Maharashtra,2020,8,Kharif,1900,1750,2250
Bajra,Maharashtra,2020,9,Kharif,2100,1800,2350
Bajra,Maharashtra,2020,10,Kharif,2200,2000,2700
Bajra,Maharashtra,2021,8,Kharif,2050,1800,2400
Bajra,Maharashtra,2021,9,Kharif,2300,2100,2800
Bajra,Maharashtra,2021,10,Kharif,2100,1850,2450
Bajra,Maharashtra,2022,8,Kharif,2150,1950,2600
Bajra,Maharashtra,2022,9,Kharif,2150,1950,2600
Bajra,Maharashtra,2022,10,Kharif,2200,1900,2600
Bajra,Maharashtra,2023,8,Kharif,2400,2200,2900
Bajra,Maharashtra,2023,9,Kharif,2300,2050,2600
Bajra,Maharashtra,2023,10,Kharif,2250,2000,2500
Bajra,Manipur,2020,8,Kharif,1900,1650,2100
Bajra,Manipur,2020,9,Kharif,2000,1750,2400
Bajra,Manipur,2020,10,Kharif,2000,1800,2350
Bajra,Manipur,2021,8,Kharif,2150,1900,2400
Bajra,Manipur,2021,9,Kharif,1850,1600,2100
Bajra,Manipur,2021,10,Kharif,1850,1700,2050
Bajra,Manipur,2022,8,Kharif,2100,1800,2500
Bajra,Manipur,2022,9,Kharif,2000,1750,2350
Bajra,Manipur,2022,10,Kharif,1950,1800,2250
Bajra,Manipur,2023,8,Kharif,2200,1950,2450
Bajra,Manipur,2023,9,Kharif,2250,1900,2600
Bajra,Manipur,2023,10,Kharif,2050,1900,2350
Bajra,Meghalaya,2020,8,Kharif,2000,1800,2250
Bajra,Meghalaya,2020,9,Kharif,1850,1650,2150
Bajra,Meghalaya,2020,10,Kharif,1850,1600,2150
Bajra,Meghalaya,2021,8,Kharif,1900,1650,2250
Bajra,Meghalaya,2021,9,Kharif,2100,1850,2550
Bajra,Meghalaya,2021,10,Kharif,1950,1700,2250
Bajra,Meghalaya,2022,8,Kharif,2000,1800,2250
Bajra,Meghalaya,2022,9,Kharif,2000,1750,2250
Bajra,Meghalaya,2022,10,Kharif,2200,1900,2500
Bajra,Meghalaya,2023,8,Kharif,2300,2100,2650
Bajra,Meghalaya,2023,9,Kharif,2400,2150,2800
Bajra,Meghalaya,2023,10,Kharif,2400,2150,2900
Bajra,Odisha,2020,8,Kharif,1750,1550,2100
Bajra,Odisha,2020,9,Kharif,1700,1450,1950
Bajra,Odisha,2020,10,Kharif,1950,1800,2250
Bajra,Odisha,2021,8,Kharif,1900,1600,2200
Bajra,Odisha,2021,9,Kharif,1850,1650,2200
Bajra,Odisha,2021,10,Kharif,1900,1650,2200
Bajra,Odisha,2022,8,Kharif,1900,1650,2100
Bajra,Odisha,2022,9,Kharif,2150,1850,2550
Bajra,Odisha,2022,10,Kharif,1900,1650,2200
Bajra,Odisha,2023,8,Kharif,2100,1950,2500
Bajra,Odisha,2023,9,Kharif,2200,1900,2600
Bajra,Odisha,2023,10,Kharif,2150,1950,2600
Bajra,Punjab,2020,8,Kharif,2150,1850,2400
Bajra,Punjab,2020,9,Kharif,2050,1800,2300
Bajra,Punjab,2020,10,Kharif,2100,1850,2500
Bajra,Punjab,2021,8,Kharif,2300,1950,2700
Bajra,Punjab,2021,9,Kharif,2350,2050,2750
Bajra,Punjab,2021,10,Kharif,2100,1800,2500
Bajra,Punjab,2022,8,Kharif,2350,2150,2700
Bajra,Punjab,2022,9,Kharif,2200,1950,2600
Bajra,Punjab,2022,10,Kharif,2300,2100,2550
Bajra,Punjab,2023,8,Kharif,2500,2300,2950
Bajra,Punjab,2023,9,Kharif,2300,1950,2800
Bajra,Punjab,2023,10,Kharif,2650,2250,3100
Bajra,Rajasthan,2020,8,Kharif,1950,1750,2200
Bajra,Rajasthan,2020,9,Kharif,1850,1650,2100
Bajra,Rajasthan,2020,10,Kharif,1800,1550,2100
Bajra,Rajasthan,2021,8,Kharif,2100,1900,2450
Bajra,Rajasthan,2021,9,Kharif,2000,1700,2300
Bajra,Rajasthan,2021,10,Kharif,2100,1900,2400
Bajra,Rajasthan,2022,8,Kharif,2250,2000,2700
Bajra,Rajasthan,2022,9,Kharif,2100,1850,2500
Bajra,Rajasthan,2022,10,Kharif,1950,1650,2350
Bajra,Rajasthan,2023,8,Kharif,2150,1900,2600
Bajra,Rajasthan,2023,9,Kharif,2150,1850,2600
Bajra,Rajasthan,2023,10,Kharif,2100,1900,2400
Bajra,Tamil Nadu,2020,8,Kharif,1950,1700,2250
Bajra,Tamil Nadu,2020,9,Kharif,1950,1750,2300
Bajra,Tamil Nadu,2020,10,Kharif,2200,2000,2550
Bajra,Tamil Nadu,2021,8,Kharif,2000,1750,2350
Bajra,Tamil Nadu,2021,9,Kharif,2100,1900,2350
Bajra,Tamil Nadu,2021,10,Kharif,2150,1850,2400
Bajra,Tamil Nadu,2022,8,Kharif,2400,2100,2800
Bajra,Tamil Nadu,2022,9,Kharif,2100,1900,2350
Bajra,Tamil Nadu,2022,10,Kharif,2250,2000,2650
Bajra,Tamil Nadu,2023,8,Kharif,2400,2150,2650
Bajra,Tamil Nadu,2023,9,Kharif,2350,2050,2800
Bajra,Tamil Nadu,2023,10,Kharif,2450,2150,2850
Bajra,Telangana,2020,8,Kharif,1900,1650,2150
Bajra,Telangana,2020,9,Kharif,2050,1800,2500
Bajra,Telangana,2020,10,Kharif,1950,1700,2300
Bajra,Telangana,2021,8,Kharif,1950,1750,2300
Bajra,Telangana,2021,9,Kharif,2050,1750,2300
Bajra,Telangana,2021,10,Kharif,2200,1950,2650
Bajra,Telangana,2022,8,Kharif,2000,1750,2350
Bajra,Telangana,2022,9,Kharif,2300,2000,2600
Bajra,Telangana,2022,10,Kharif,2200,1900,2550
Bajra,Telangana,2023,8,Kharif,2400,2050,2750
Bajra,Telangana,2023,9,Kharif,2200,2050,2650
Bajra,Telangana,2023,10,Kharif,2400,2150,2800
Bajra,Tripura,2020,8,Kharif,1800,1600,2050
Bajra,Tripura,2020,9,Kharif,2000,1850,2400
Bajra,Tripura,2020,10,Kharif,1800,1600,2000
Bajra,Tripura,2021,8,Kharif,2100,1800,2350
Bajra,Tripura,2021,9,Kharif,1950,1800,2300
Bajra,Tripura,2021,10,Kharif,2100,1800,2500
Bajra,Tripura,2022,8,Kharif,2000,1800,2400
Bajra,Tripura,2022,9,Kharif,2150,1850,2550
Bajra,Tripura,2022,10,Kharif,2000,1700,2250
Bajra,Tripura,2023,8,Kharif,2150,1950,2400
Bajra,Tripura,2023,9,Kharif,2100,1900,2500
Bajra,Tripura,2023,10,Kharif,2250,1950,2650
Bajra,Uttar Pradesh,2020,8,Kharif,1850,1600,2050
Bajra,Uttar Pradesh,2020,9,Kharif,2000,1850,2400
Bajra,Uttar Pradesh,2020,10,Kharif,1850,1650,2100
Bajra,Uttar Pradesh,2021,8,Kharif,1950,1750,2250
Bajra,Uttar Pradesh,2021,9,Kharif,2050,1850,2300
Bajra,Uttar Pradesh,2021,10,Kharif,1950,1700,2150
Bajra,Uttar Pradesh,2022,8,Kharif,2100,1850,2350
Bajra,Uttar Pradesh,2022,9,Kharif,2250,2050,2650
Bajra,Uttar Pradesh,2022,10,Kharif,2150,1950,2550
Bajra,Uttar Pradesh,2023,8,Kharif,2300,2100,2600
Bajra,Uttar Pradesh,2023,9,Kharif,2100,1850,2350
Bajra,Uttar Pradesh,2023,10,Kharif,2300,2000,2650
Bajra,Uttarakhand,2020,8,Kharif,2000,1800,2350
Bajra,Uttarakhand,2020,9,Kharif,1950,1750,2150
Bajra,Uttarakhand,2020,10,Kharif,1900,1750,2150
Bajra,Uttarakhand,2021,8,Kharif,1950,1650,2250
Bajra,Uttarakhand,2021,9,Kharif,2050,1900,2350
Bajra,Uttarakhand,2021,10,Kharif,2050,1750,2450
Bajra,Uttarakhand,2022,8,Kharif,2000,1800,2350
Bajra,Uttarakhand,2022,9,Kharif,2050,1750,2300
Bajra,Uttarakhand,2022,10,Kharif,2100,1850,2450
Bajra,Uttarakhand,2023,8,Kharif,2200,1900,2500
Bajra,Uttarakhand,2023,9,Kharif,2250,1950,2550
Bajra,Uttarakhand,2023,10,Kharif,2100,1900,2500
Bajra,West Bengal,2020,8,Kharif,2050,1850,2450
Bajra,West Bengal,2020,9,Kharif,1850,1650,2100
Bajra,West Bengal,2020,10,Kharif,2050,1900,2300
Bajra,West Bengal,2021,8,Kharif,2000,1700,2450
Bajra,West Bengal,2021,9,Kharif,2050,1800,2350
Bajra,West Bengal,2021,10,Kharif,2150,1900,2550
Bajra,West Bengal,2022,8,Kharif,2250,1950,2650
Bajra,West Bengal,2022,9,Kharif,2000,1750,2300
Bajra,West Bengal,2022,10,Kharif,2150,1850,2600
Bajra,West Bengal,2023,8,Kharif,2150,1950,2600
Bajra,West Bengal,2023,9,Kharif,2050,1800,2300
Bajra,West Bengal,2023,10,Kharif,2150,1900,2450
Brinjal,Andhra Pradesh,2020,1,Rabi,1100,950,1250
Brinjal,Andhra Pradesh,2020,2,Rabi,1150,1000,1350
Brinjal,Andhra Pradesh,2020,3,Rabi,1000,900,1150
Brinjal,Andhra Pradesh,2020,7,Kharif,950,750,1150
Brinjal,Andhra Pradesh,2020,8,Kharif,1200,1100,1400
Brinjal,Andhra Pradesh,2020,9,Kharif,1150,1050,1400
Brinjal,Andhra Pradesh,2021,1,Rabi,1100,1000,1350
Brinjal,Andhra Pradesh,2021,2,Rabi,1050,950,1150
Brinjal,Andhra Pradesh,2021,3,Rabi,1100,950,1250
Brinjal,Andhra Pradesh,2021,7,Kharif,1100,1000,1300
Brinjal,Andhra Pradesh,2021,8,Kharif,1100,950,1350
Brinjal,Andhra Pradesh,2021,9,Kharif,1250,1150,1500
Brinjal,Andhra Pradesh,2022,1,Rabi,1350,1200,1550
Brinjal,Andhra Pradesh,2022,2,Rabi,1250,1150,1500
Brinjal,Andhra Pradesh,2022,3,Rabi,1050,950,1200
Brinjal,Andhra Pradesh,2022,7,Kharif,1100,1000,1350
Brinjal,Andhra Pradesh,2022,8,Kharif,1250,1100,1400
Brinjal,Andhra Pradesh,2022,9,Kharif,1300,1150,1600
Brinjal,Andhra Pradesh,2023,1,Rabi,1400,1250,1650
Brinjal,Andhra Pradesh,2023,2,Rabi,1150,1050,1350
Brinjal,Andhra Pradesh,2023,3,Rabi,1250,1050,1450
Brinjal,Andhra Pradesh,2023,7,Kharif,1250,1050,1500
Brinjal,Andhra Pradesh,2023,8,Kharif,1300,1200,1450
Brinjal,Andhra Pradesh,2023,9,Kharif,1150,1000,1300
Brinjal,Assam,2020,1,Rabi,1000,850,1150
Brinjal,Assam,2020,2,Rabi,1050,900,1250
Brinjal,Assam,2020,3,Rabi,950,750,1150
Brinjal,Assam,2020,7,Kharif,1150,1000,1350
Brinjal,Assam,2020,8,Kharif,1000,850,1200
Brinjal,Assam,2020,9,Kharif,1100,950,1300
Brinjal,Assam,2021,1,Rabi,1150,1050,1400
Brinjal,Assam,2021,2,Rabi,1100,1000,1300
Brinjal,Assam,2021,3,Rabi,1200,1100,1450
Brinjal,Assam,2021,7,Kharif,1100,1000,1300
Brinjal,Assam,2021,8,Kharif,1000,900,1150
Brinjal,Assam,2021,9,Kharif,1150,1000,1400
Brinjal,Assam,2022,1,Rabi,1250,1100,1450
Brinjal,Assam,2022,2,Rabi,1200,1100,1400
Brinjal,Assam,2022,3,Rabi,1050,900,1200
Brinjal,Assam,2022,7,Kharif,1250,1050,1450
Brinjal,Assam,2022,8,Kharif,1150,1000,1300
Brinjal,Assam,2022,9,Kharif,1200,1050,1450
Brinjal,Assam,2023,1,Rabi,1200,1000,1350
Brinjal,Assam,2023,2,Rabi,1250,1150,1450
Brinjal,Assam,2023,3,Rabi,1350,1250,1600
Brinjal,Assam,2023,7,Kharif,1150,1050,1300
Brinjal,Assam,2023,8,Kharif,1150,1050,1350
Brinjal,Assam,2023,9,Kharif,1350,1200,1650
Brinjal,Bihar,2020,1,Rabi,1100,1000,1300
Brinjal,Bihar,2020,2,Rabi,1050,950,1150
Brinjal,Bihar,2020,3,Rabi,1100,1000,1250
Brinjal,Bihar,2020,7,Kharif,950,750,1100
Brinjal,Bihar,2020,8,Kharif,1000,850,1200
Brinjal,Bihar,2020,9,Kharif,1050,900,1150
Brinjal,Bihar,2021,1,Rabi,1150,1050,1350
Brinjal,Bihar,2021,2,Rabi,950,800,1100
Brinjal,Bihar,2021,3,Rabi,1150,1000,1300
Brinjal,Bihar,2021,7,Kharif,1100,950,1250
Brinjal,Bihar,2021,8,Kharif,1150,1050,1300
Brinjal,Bihar,2021,9,Kharif,1050,950,1250
Brinjal,Bihar,2022,1,Rabi,1000,900,1150
Brinjal,Bihar,2022,2,Rabi,1200,1100,1350
Brinjal,Bihar,2022,3,Rabi,1150,1050,1350
Brinjal,Bihar,2022,7,Kharif,1050,950,1250
Brinjal,Bihar,2022,8,Kharif,1200,1100,1450
Brinjal,Bihar,2022,9,Kharif,1000,900,1200
Brinjal,Bihar,2023,1,Rabi,1000,850,1100
Brinjal,Bihar,2023,2,Rabi,1050,950,1300
Brinjal,Bihar,2023,3,Rabi,1150,1050,1400
Brinjal,Bihar,2023,7,Kharif,1200,1050,1450
Brinjal,Bihar,2023,8,Kharif,1000,850,1100
Brinjal,Bihar,2023,9,Kharif,1250,1150,1500
Brinjal,Chhattisgarh,2020,1,Rabi,1000,900,1200
Brinjal,Chhattisgarh,2020,2,Rabi,1000,900,1150
Brinjal,Chhattisgarh,2020,3,Rabi,1050,950,1200
Brinjal,Chhattisgarh,2020,7,Kharif,1100,950,1250
Brinjal,Chhattisgarh,2020,8,Kharif,1100,950,1250
Brinjal,Chhattisgarh,2020,9,Kharif,1100,1000,1300
Brinjal,Chhattisgarh,2021,1,Rabi,1050,900,1250
Brinjal,Chhattisgarh,2021,2,Rabi,1000,850,1200
Brinjal,Chhattisgarh,2021,3,Rabi,1200,1050,1350
Brinjal,Chhattisgarh,2021,7,Kharif,1150,1050,1350
Brinjal,Chhattisgarh,2021,8,Kharif,1150,1050,1400
Brinjal,Chhattisgarh,2021,9,Kharif,1200,1050,1400
Brinjal,Chhattisgarh,2022,1,Rabi,1300,1150,1500
Brinjal,Chhattisgarh,2022,2,Rabi,1050,950,1200
Brinjal,Chhattisgarh,2022,3,Rabi,1200,1050,1450
Brinjal,Chhattisgarh,2022,7,Kharif,1050,950,1200
Brinjal,Chhattisgarh,2022,8,Kharif,1150,1050,1350
Brinjal,Chhattisgarh,2022,9,Kharif,1200,1050,1400
Brinjal,Chhattisgarh,2023,1,Rabi,1300,1150,1550
Brinjal,Chhattisgarh,2023,2,Rabi,1300,1150,1450
Brinjal,Chhattisgarh,2023,3,Rabi,1300,1150,1450
Brinjal,Chhattisgarh,2023,7,Kharif,1150,1050,1400
Brinjal,Chhattisgarh,2023,8,Kharif,1200,1050,1400
Brinjal,Chhattisgarh,2023,9,Kharif,1150,1050,1350
Brinjal,Goa,2020,1,Rabi,1350,1250,1650
Brinjal,Goa,2020,2,Rabi,1300,1150,1500
Brinjal,Goa,2020,3,Rabi,1350,1200,1500
Brinjal,Goa,2020,7,Kharif,1300,1100,1500
Brinjal,Goa,2020,8,Kharif,1200,1100,1450
Brinjal,Goa,2020,9,Kharif,1100,1000,1250
Brinjal,Goa,2021,1,Rabi,1300,1150,1550
Brinjal,Goa,2021,2,Rabi,1250,1150,1450
Brinjal,Goa,2021,3,Rabi,1350,1250,1500
Brinjal,Goa,2021,7,Kharif,1150,1050,1300
Brinjal,Goa,2021,8,Kharif,1200,1100,1350
Brinjal,Goa,2021,9,Kharif,1250,1150,1450
Brinjal,Goa,2022,1,Rabi,1500,1350,1800
Brinjal,Goa,2022,2,Rabi,1350,1150,1600
Brinjal,Goa,2022,3,Rabi,1200,1100,1350
Brinjal,Goa,2022,7,Kharif,1400,1300,1700
Brinjal,Goa,2022,8,Kharif,1400,1250,1700
Brinjal,Goa,2022,9,Kharif,1550,1400,1750
Brinjal,Goa,2023,1,Rabi,1500,1400,1800
Brinjal,Goa,2023,2,Rabi,1300,1200,1550
Brinjal,Goa,2023,3,Rabi,1400,1250,1550
Brinjal,Goa,2023,7,Kharif,1500,1300,1800
Brinjal,Goa,2023,8,Kharif,1500,1350,1750
Brinjal,Goa,2023,9,Kharif,1550,1350,1900
Brinjal,Gujarat,2020,1,Rabi,1000,850,1100
Brinjal,Gujarat,2020,2,Rabi,1000,850,1200
Brinjal,Gujarat,2020,3,Rabi,1100,1000,1300
Brinjal,Gujarat,2020,7,Kharif,950,800,1100
Brinjal,Gujarat,2020,8,Kharif,1150,1050,1300
Brinjal,Gujarat,2020,9,Kharif,950,800,1150
Brinjal,Gujarat,2021,1,Rabi,1200,1050,1400
Brinjal,Gujarat,2021,2,Rabi,1050,900,1200
Brinjal,Gujarat,2021,3,Rabi,1300,1200,1550
Brinjal,Gujarat,2021,7,Kharif,1150,1050,1350
Brinjal,Gujarat,2021,8,Kharif,1050,950,1300
Brinjal,Gujarat,2021,9,Kharif,1000,850,1100
Brinjal,Gujarat,2022,1,Rabi,1050,950,1250
Brinjal,Gujarat,2022,2,Rabi,1300,1150,1500
Brinjal,Gujarat,2022,3,Rabi,1150,1000,1300
Brinjal,Gujarat,2022,7,Kharif,1100,950,1350
Brinjal,Gujarat,2022,8,Kharif,1250,1100,1500
Brinjal,Gujarat,2022,9,Kharif,1200,1050,1400
Brinjal,Gujarat,2023,1,Rabi,1400,1250,1550
Brinjal,Gujarat,2023,2,Rabi,1300,1150,1500
Brinjal,Gujarat,2023,3,Rabi,1150,1000,1400
Brinjal,Gujarat,2023,7,Kharif,1200,1050,1350
Brinjal,Gujarat,2023,8,Kharif,1200,1100,1400
Brinjal,Gujarat,2023,9,Kharif,1300,1150,1500
Brinjal,Haryana,2020,1,Rabi,1200,1100,1450
Brinjal,Haryana,2020,2,Rabi,1250,1150,1500
Brinjal,Haryana,2020,3,Rabi,1150,1050,1350
Brinjal,Haryana,2020,7,Kharif,1000,900,1200
Brinjal,Haryana,2020,8,Kharif,1000,900,1150
Brinjal,Haryana,2020,9,Kharif,1150,1050,1400
Brinjal,Haryana,2021,1,Rabi,1300,1200,1600
Brinjal,Haryana,2021,2,Rabi,1250,1100,1500
Brinjal,Haryana,2021,3,Rabi,1050,950,1200
Brinjal,Haryana,2021,7,Kharif,1100,1000,1300
Brinjal,Haryana,2021,8,Kharif,1350,1200,1500
Brinjal,Haryana,2021,9,Kharif,1200,1050,1350
Brinjal,Haryana,2022,1,Rabi,1200,1050,1400
Brinjal,Haryana,2022,2,Rabi,1150,1000,1350
Brinjal,Haryana,2022,3,Rabi,1300,1200,1500
Brinjal,Haryana,2022,7,Kharif,1400,1250,1700
Brinjal,Haryana,2022,8,Kharif,1150,1000,1300
Brinjal,Haryana,2022,9,Kharif,1150,1000,1400
Brinjal,Haryana,2023,1,Rabi,1200,1050,1450
Brinjal,Haryana,2023,2,Rabi,1200,1050,1450
Brinjal,Haryana,2023,3,Rabi,1350,1200,1600
Brinjal,Haryana,2023,7,Kharif,1500,1350,1800
Brinjal,Haryana,2023,8,Kharif,1350,1150,1550
Brinjal,Haryana,2023,9,Kharif,1150,1050,1350
Brinjal,Himachal Pradesh,2020,1,Rabi,1150,1050,1350
Brinjal,Himachal Pradesh,2020,2,Rabi,1200,1050,1400
Brinjal,Himachal Pradesh,2020,3,Rabi,1100,950,1300
Brinjal,Himachal Pradesh,2020,7,Kharif,1100,950,1300
Brinjal,Himachal Pradesh,2020,8,Kharif,1250,1150,1450
Brinjal,Himachal Pradesh,2020,9,Kharif,1150,1000,1350
Brinjal,Himachal Pradesh,2021,1,Rabi,1100,950,1300
Brinjal,Himachal Pradesh,2021,2,Rabi,1150,1000,1400
Brinjal,Himachal Pradesh,2021,3,Rabi,1100,950,1300
Brinjal,Himachal Pradesh,2021,7,Kharif,1100,1000,1300
Brinjal,Himachal Pradesh,2021,8,Kharif,1050,950,1250
Brinjal,Himachal Pradesh,2021,9,Kharif,1100,1000,1300
Brinjal,Himachal Pradesh,2022,1,Rabi,1200,1000,1400
Brinjal,Himachal Pradesh,2022,2,Rabi,1150,1000,1300
Brinjal,Himachal Pradesh,2022,3,Rabi,1350,1150,1550
Brinjal,Himachal Pradesh,2022,7,Kharif,1150,1000,1400
Brinjal,Himachal Pradesh,2022,8,Kharif,1200,1000,1350
Brinjal,Himachal Pradesh,2022,9,Kharif,1200,1100,1400
Brinjal,Himachal Pradesh,2023,1,Rabi,1450,1250,1750
Brinjal,Himachal Pradesh,2023,2,Rabi,1350,1200,1550
Brinjal,Himachal Pradesh,2023,3,Rabi,1300,1150,1550
Brinjal,Himachal Pradesh,2023,7,Kharif,1450,1250,1700
Brinjal,Himachal Pradesh,2023,8,Kharif,1350,1200,1550
Brinjal,Himachal Pradesh,2023,9,Kharif,1150,1000,1300
Brinjal,Jammu & Kashmir,2020,1,Rabi,1150,1000,1350
Brinjal,Jammu & Kashmir,2020,2,Rabi,1350,1200,1550
Brinjal,Jammu & Kashmir,2020,3,Rabi,1150,1050,1350
Brinjal,Jammu & Kashmir,2020,7,Kharif,1050,950,1250
Brinjal,Jammu & Kashmir,2020,8,Kharif,1050,950,1250
Brinjal,Jammu & Kashmir,2020,9,Kharif,1200,1050,1350
Brinjal,Jammu & Kashmir,2021,1,Rabi,1250,1100,1400
Brinjal,Jammu & Kashmir,2021,2,Rabi,1300,1200,1450
Brinjal,Jammu & Kashmir,2021,3,Rabi,1300,1200,1500
Brinjal,Jammu & Kashmir,2021,7,Kharif,1250,1150,1450
Brinjal,Jammu & Kashmir,2021,8,Kharif,1200,1050,1350
Brinjal,Jammu & Kashmir,2021,9,Kharif,1250,1050,1500
Brinjal,Jammu & Kashmir,2022,1,Rabi,1300,1150,1500
Brinjal,Jammu & Kashmir,2022,2,Rabi,1350,1200,1600
Brinjal,Jammu & Kashmir,2022,3,Rabi,1450,1350,1650
Brinjal,Jammu & Kashmir,2022,7,Kharif,1350,1150,1550
Brinjal,Jammu & Kashmir,2022,8,Kharif,1300,1200,1450
Brinjal,Jammu & Kashmir,2022,9,Kharif,1300,1150,1550
Brinjal,Jammu & Kashmir,2023,1,Rabi,1250,1100,1450
Brinjal,Jammu & Kashmir,2023,2,Rabi,1300,1150,1500
Brinjal,Jammu & Kashmir,2023,3,Rabi,1350,1250,1600
Brinjal,Jammu & Kashmir,2023,7,Kharif,1250,1050,1500
Brinjal,Jammu & Kashmir,2023,8,Kharif,1500,1300,1750
Brinjal,Jammu & Kashmir,2023,9,Kharif,1350,1150,1600
Brinjal,Jharkhand,2020,1,Rabi,1150,1050,1300
Brinjal,Jharkhand,2020,2,Rabi,1150,1050,1350
Brinjal,Jharkhand,2020,3,Rabi,1100,1000,1250
Brinjal,Jharkhand,2020,7,Kharif,1000,850,1150
Brinjal,Jharkhand,2020,8,Kharif,1000,900,1200
Brinjal,Jharkhand,2020,9,Kharif,950,800,1200
Brinjal,Jharkhand,2021,1,Rabi,1200,1050,1350
Brinjal,Jharkhand,2021,2,Rabi,1150,1000,1350
Brinjal,Jharkhand,2021,3,Rabi,1150,1050,1300
Brinjal,Jharkhand,2021,7,Kharif,1000,900,1100
Brinjal,Jharkhand,2021,8,Kharif,950,800,1200
Brinjal,Jharkhand,2021,9,Kharif,950,750,1100
Brinjal,Jharkhand,2022,1,Rabi,1200,1000,1400
Brinjal,Jharkhand,2022,2,Rabi,1150,1000,1300
Brinjal,Jharkhand,2022,3,Rabi,1150,1050,1350
Brinjal,Jharkhand,2022,7,Kharif,1050,900,1200
Brinjal,Jharkhand,2022,8,Kharif,1100,950,1250
Brinjal,Jharkhand,2022,9,Kharif,1150,1050,1300
Brinjal,Jharkhand,2023,1,Rabi,1300,1200,1550
Brinjal,Jharkhand,2023,2,Rabi,1150,1000,1350
Brinjal,Jharkhand,2023,3,Rabi,1250,1100,1450
Brinjal,Jharkhand,2023,7,Kharif,1100,950,1250
Brinjal,Jharkhand,2023,8,Kharif,1250,1050,1500
Brinjal,Jharkhand,2023,9,Kharif,1350,1200,1650
Brinjal,Karnataka,2020,1,Rabi,1150,1000,1400
Brinjal,Karnataka,2020,2,Rabi,1000,900,1200
Brinjal,Karnataka,2020,3,Rabi,1050,950,1250
Brinjal,Karnataka,2020,7,Kharif,1050,950,1200
Brinjal,Karnataka,2020,8,Kharif,950,850,1150
Brinjal,Karnataka,2020,9,Kharif,1150,1000,1350
Brinjal,Karnataka,2021,1,Rabi,1250,1100,1450
Brinjal,Karnataka,2021,2,Rabi,1200,1050,1400
Brinjal,Karnataka,2021,3,Rabi,1150,1000,1350
Brinjal,Karnataka,2021,7,Kharif,1250,1100,1500
Brinjal,Karnataka,2021,8,Kharif,1150,1000,1400
Brinjal,Karnataka,2021,9,Kharif,1250,1100,1500
Brinjal,Karnataka,2022,1,Rabi,1200,1050,1350
Brinjal,Karnataka,2022,2,Rabi,1150,1000,1350
Brinjal,Karnataka,2022,3,Rabi,1200,1100,1350
Brinjal,Karnataka,2022,7,Kharif,1100,1000,1300
Brinjal,Karnataka,2022,8,Kharif,1300,1150,1550
Brinjal,Karnataka,2022,9,Kharif,1100,1000,1300
